episode,epsilon,score,average_score,total_reward,average_reward
260,0.7710515858035663,20,20.203065134099617,10.0,10.241379310344827
261,0.7702809196150792,9,20.16030534351145,-1.0,10.198473282442748
262,0.7695110237075758,70,20.34980988593156,60.0,10.387832699619771
263,0.7687418973111603,34,20.401515151515152,24.0,10.43939393939394
264,0.7679735396567061,14,20.37735849056604,4.0,10.415094339622641
265,0.7672059499758557,17,20.36466165413534,7.0,10.402255639097744
266,0.7664391275010192,14,20.34082397003745,4.0,10.378277153558052
267,0.7656730714653739,28,20.369402985074625,18.0,10.406716417910447
268,0.764907781102864,18,20.360594795539033,8.0,10.397769516728625
269,0.764143255648199,80,20.581481481481482,70.0,10.618518518518519
270,0.7633794943368531,25,20.59778597785978,15.0,10.634686346863468
271,0.7626164964050653,12,20.566176470588236,2.0,10.602941176470589
272,0.7618542610898376,22,20.571428571428573,12.0,10.608058608058608
273,0.7610927876289343,16,20.554744525547445,6.0,10.591240875912408
274,0.7603320752608821,11,20.52,1.0,10.556363636363637
275,0.7595721232249685,18,20.51086956521739,8.0,10.547101449275363
276,0.7588129307612413,25,20.52707581227437,15.0,10.563176895306858
277,0.7580544971105083,15,20.507194244604317,5.0,10.543165467625899
278,0.7572968215143355,10,20.469534050179213,0.0,10.505376344086022
279,0.7565399032150474,9,20.428571428571427,-1.0,10.464285714285714
280,0.7557837414557255,20,20.427046263345197,10.0,10.462633451957295
281,0.755028335480208,29,20.45744680851064,19.0,10.49290780141844
282,0.754273684533089,53,20.57243816254417,43.0,10.607773851590107
283,0.7535197878597172,32,20.612676056338028,22.0,10.647887323943662
284,0.7527666447061963,9,20.571929824561405,-1.0,10.60701754385965
285,0.7520142543193826,14,20.54895104895105,4.0,10.583916083916083
286,0.751262615946886,25,20.56445993031359,15.0,10.599303135888501
287,0.750511728837068,24,20.57638888888889,14.0,10.61111111111111
288,0.7497615922390413,24,20.58823529411765,14.0,10.622837370242214
289,0.7490122054026693,14,20.56551724137931,4.0,10.6
290,0.7482635675785653,9,20.52577319587629,-1.0,10.560137457044673
291,0.747515678018091,10,20.48972602739726,0.0,10.523972602739725
292,0.7467685359733571,13,20.4641638225256,3.0,10.498293515358363
293,0.7460221406972215,16,20.448979591836736,6.0,10.482993197278912
294,0.7452764914432887,13,20.423728813559322,3.0,10.457627118644067
295,0.7445315874659094,12,20.39527027027027,2.0,10.429054054054054
296,0.7437874280201796,16,20.38047138047138,6.0,10.414141414141413
297,0.7430440123619398,16,20.36577181208054,6.0,10.399328859060402
298,0.7423013397477743,16,20.351170568561873,6.0,10.384615384615385
299,0.7415594094350105,8,20.31,-2.0,10.343333333333334
300,0.7408182206817179,14,20.289036544850497,4.0,10.322259136212624
301,0.7400777727467076,12,20.26158940397351,2.0,10.294701986754967
302,0.7393380648895319,13,20.237623762376238,3.0,10.270627062706271
303,0.7385990963704826,22,20.24342105263158,12.0,10.276315789473685
304,0.7378608664505911,40,20.308196721311475,30.0,10.340983606557376
305,0.7371233743916278,12,20.281045751633986,2.0,10.313725490196079
306,0.7363866194561001,14,20.26058631921824,4.0,10.29315960912052
307,0.7356506009072533,27,20.282467532467532,17.0,10.314935064935066
308,0.7349153180090687,28,20.307443365695793,18.0,10.339805825242719
309,0.7341807700262634,40,20.370967741935484,30.0,10.403225806451612
310,0.7334469562242892,17,20.360128617363344,7.0,10.392282958199356
311,0.7327138758693325,21,20.362179487179485,11.0,10.39423076923077
312,0.7319815282283126,21,20.364217252396166,11.0,10.396166134185304
313,0.731249912568882,10,20.331210191082803,0.0,10.363057324840764
314,0.7305190281594249,19,20.326984126984126,9.0,10.35873015873016
315,0.7297888742690568,23,20.335443037974684,13.0,10.367088607594937
316,0.7290594501676237,36,20.384858044164037,26.0,10.416403785488958
317,0.7283307551257017,11,20.355345911949687,1.0,10.38679245283019
318,0.7276027884145955,14,20.33542319749216,4.0,10.366771159874608
319,0.7268755493063382,11,20.30625,1.0,10.3375
320,0.7261490370736909,11,20.277258566978194,1.0,10.30841121495327
321,0.7254232509901412,16,20.263975155279503,6.0,10.29503105590062
322,0.7246981903299029,46,20.343653250773993,36.0,10.374613003095975
323,0.7239738543679153,28,20.367283950617285,18.0,10.398148148148149
324,0.7232502423798424,45,20.443076923076923,35.0,10.473846153846154
325,0.7225273536420722,20,20.441717791411044,10.0,10.47239263803681
326,0.7218051874317158,17,20.431192660550458,7.0,10.46177370030581
327,0.721083743026607,33,20.46951219512195,23.0,10.5
328,0.7203630197053014,19,20.465045592705167,9.0,10.495440729483283
329,0.7196430167470754,13,20.44242424242424,3.0,10.472727272727273
330,0.7189237334319262,10,20.410876132930515,0.0,10.441087613293051
