episode,epsilon,score,average_score,total_reward,average_reward
1,1.0,-0.3419009252468319,-0.17095046262341596,-209.0,-104.5
2,0.9980019986673331,-0.36495005435181604,-0.23561699319954932,-209.0,-139.33333333333334
3,0.997004495503373,-0.399633111855798,-0.27662102286361145,-209.0,-156.75
4,0.9960079893439915,-0.44317992304621495,-0.30993280290013214,-209.0,-167.2
5,0.9950124791926823,-0.4221697707194718,-0.3286389642033554,-209.0,-174.16666666666666
6,0.9940179640539353,-0.40601594305432237,-0.3396928183249221,-209.0,-179.14285714285714
7,0.9930244429332351,-0.393041544087648,-0.34636140904526286,-209.0,-182.875
8,0.9920319148370607,-0.41894973841412697,-0.3544267789751367,-209.0,-185.77777777777777
9,0.9910403787728836,-0.3816017389364071,-0.3571442749712637,-209.0,-188.1
10,0.9900498337491681,-0.4480222285903348,-0.365405907118452,-209.0,-190.0
11,0.9890602787753687,-0.3198527639994331,-0.3616098118585338,-209.0,-191.58333333333334
12,0.9880717128619305,-0.3497286244395647,-0.36069587436476697,-209.0,-192.92307692307693
13,0.9870841350202876,-0.40999964383190196,-0.364217572183848,-209.0,-194.07142857142858
14,0.9860975442628619,-0.4153170863469962,-0.3676242064613912,-209.0,-195.06666666666666
15,0.9851119396030626,-0.3381252660930228,-0.3657805226883682,-209.0,-195.9375
16,0.9841273200552851,-0.4230230850384121,-0.3691477322383708,-209.0,-196.7058823529412
17,0.9831436846349096,-0.4469454578123474,-0.37346982810359175,-209.0,-197.38888888888889
18,0.9821610323583008,-0.4090319829837381,-0.37534152046570474,-209.0,-198.0
19,0.981179362242806,-0.46708660028063576,-0.3799287744564513,-209.0,-198.55
20,0.9801986733067553,-0.42110763308976296,-0.381889672486609,-209.0,-199.04761904761904
21,0.9792189645694596,-0.34635853009876827,-0.380274620559889,-209.0,-199.5
22,0.97824023505121,-0.36466169354993044,-0.3795957976464125,-209.0,-199.91304347826087
23,0.9772624837732771,-0.4068490900447151,-0.3807313514963418,-209.0,-200.29166666666666
24,0.9762857097579093,-0.35982598047620323,-0.3798951366555363,-209.0,-200.64
25,0.9753099120283326,-0.3933903711258693,-0.38041418413516453,-209.0,-200.96153846153845
26,0.9743350896087494,-0.4275039595590959,-0.3821582498916064,-209.0,-201.25925925925927
27,0.9733612415243368,-0.3038883335991176,-0.3793628957383032,-209.0,-201.53571428571428
28,0.9723883668012469,-0.3994802414701652,-0.380056597315264,-209.0,-201.79310344827587
29,0.9714164644666048,-0.34143073992908457,-0.37876906873572463,-209.0,-202.03333333333333
30,0.9704455335485082,-0.20131367926791305,-0.3730447013335372,-209.0,-202.25806451612902
31,0.9694755730760259,-0.38401494189569596,-0.37338752135110465,-209.0,-202.46875
32,0.9685065820791976,-0.41416050982035335,-0.3746230664562334,-209.0,-202.66666666666666
33,0.967538559589032,-0.4343263058068937,-0.376379044084194,-209.0,-202.85294117647058
34,0.9665715046375066,-0.2716166658412023,-0.3733858332772514,-209.0,-203.02857142857144
35,0.9656054162575665,-0.4400676307388947,-0.3752381054289637,-209.0,-203.19444444444446
36,0.9646402934831231,-0.4001626900955988,-0.37591174285238627,-209.0,-203.35135135135135
37,0.9636761353490535,-0.41033997617955337,-0.37681774899257486,-209.0,-203.5
38,0.9627129408911995,-0.34776893004848103,-0.3760729074811878,-209.0,-203.64102564102564
39,0.9617507091463667,-0.31013012211461655,-0.37442433784702356,-209.0,-203.775
40,0.9607894391523232,-0.4073499650937142,-0.3752274019262111,-209.0,-203.90243902439025
41,0.9598291299477989,-0.42881639474193617,-0.3765033303265855,-209.0,-204.02380952380952
42,0.9588697805724845,-0.3551618101616247,-0.37600701590414454,-209.0,-204.13953488372093
43,0.9579113900670306,-0.4893193475695554,-0.37858229616926753,-209.0,-204.25
44,0.9569539574730467,-0.4357654458962047,-0.37985303282986616,-209.0,-204.35555555555555
45,0.9559974818331,-0.2624252441604417,-0.3773002548153135,-209.0,-204.45652173913044
46,0.9550419621907147,-0.4198640954375031,-0.37820586844557286,-209.0,-204.5531914893617
47,0.9540873975903711,-0.48872332800171253,-0.3805083155196591,-209.0,-204.64583333333334
48,0.9531337870775047,-0.3996405160977056,-0.3808987685926804,-209.0,-204.73469387755102
49,0.9521811296985049,-0.43163441905578104,-0.3819134816019424,-209.0,-204.82
50,0.951229424500714,-0.44274541147161944,-0.3831062645405635,-209.0,-204.90196078431373
51,0.950278670532427,-0.38074389521874824,-0.38306083436129784,-209.0,-204.98076923076923
52,0.9493288668428895,-0.40391328491534756,-0.38345427682458183,-209.0,-205.0566037735849
53,0.9483800124822982,-0.4347709963462072,-0.38440458644535264,-209.0,-205.12962962962962
54,0.9474321065017983,-0.31942152221262615,-0.38322307618657575,-209.0,-205.2
55,0.9464851479534838,-0.28067139453284484,-0.3813917961570449,-209.0,-205.26785714285714
56,0.9455391358903963,-0.39275466863123054,-0.38159114479694284,-209.0,-205.33333333333334
57,0.9445940693665233,-0.4626634205279987,-0.3829889426543749,-209.0,-205.39655172413794
58,0.9436499474367985,-0.3685811269793596,-0.38274474238869666,-209.0,-205.45762711864407
59,0.9427067691570997,-0.3855346868804157,-0.38279124146355864,-209.0,-205.51666666666668
60,0.9417645335842487,-0.3773086867973176,-0.38270136351821044,-209.0,-205.5737704918033
61,0.9408232397760097,-0.38864976174136384,-0.38279730542503543,-209.0,-205.6290322580645
62,0.9398828867910889,-0.27654272612857694,-0.38111072480128216,-209.0,-205.68253968253967
63,0.9389434736891332,-0.3935045671909853,-0.38130437858862126,-209.0,-205.734375
64,0.9380049995307295,-0.4068250235209772,-0.3816970038952729,-209.0,-205.7846153846154
65,0.9370674633774034,-0.34630986580302386,-0.38116083513629945,-209.0,-205.83333333333334
66,0.9361308642916188,-0.43751318314169235,-0.3820019149572755,-209.0,-205.88059701492537
67,0.9351952013367766,-0.43555689194172703,-0.3827894881482233,-209.0,-205.9264705882353
