episode,epsilon,score,average_score,total_reward,average_reward
50,0.778312557068642,-0.4431451633506932,-0.36519439559455724,-209.0,-209.0
51,0.7744209942832988,-0.36822314771555853,-0.3652526408276534,-209.0,-209.0
52,0.7705488893118823,-0.3984783413069996,-0.3658795408366977,-209.0,-209.0
53,0.7666961448653229,-0.31120905098552315,-0.36486712435797225,-209.0,-209.0
54,0.7628626641409962,-0.28680239438582256,-0.3634477656312059,-209.0,-209.0
55,0.7590483508202912,-0.4330260557818231,-0.3646902350981812,-209.0,-209.0
56,0.7552531090661897,-0.4162941724470459,-0.3655955673323718,-209.0,-209.0
57,0.7514768435208588,-0.3398492692813669,-0.3651516656418372,-209.0,-209.0
58,0.7477194593032545,-0.4262150292314262,-0.36618663790606754,-209.0,-209.0
59,0.7439808620067382,-0.2681389186130401,-0.36455250925118377,-209.0,-209.0
60,0.7402609576967045,-0.3915557444999162,-0.36499518523886787,-209.0,-209.0
61,0.736559652908221,-0.3944538575759614,-0.36547032511527255,-209.0,-209.0
62,0.7328768546436799,-0.450805441628623,-0.3668248507742147,-209.0,-209.0
63,0.7292124703704616,-0.40508160793215253,-0.36742261260480746,-209.0,-209.0
64,0.7255664080186093,-0.38655723426922967,-0.36771699139964475,-209.0,-209.0
65,0.7219385759785162,-0.387289597332327,-0.36801354603498837,-209.0,-209.0
66,0.7183288830986236,-0.33820040683051283,-0.3675685738080559,-209.0,-209.0
67,0.7147372386831305,-0.38674495626259403,-0.36785057943238736,-209.0,-209.0
68,0.7111635524897149,-0.39145415013927626,-0.36819266016726976,-209.0,-209.0
69,0.7076077347272662,-0.4027989197004282,-0.36868703530345776,-209.0,-209.0
70,0.7040696960536299,-0.3249852312331355,-0.3680715169362701,-209.0,-209.0
71,0.7005493475733617,-0.4665603719294386,-0.3694394177000641,-209.0,-209.0
72,0.697046600835495,-0.3651979752703319,-0.3693813157489719,-209.0,-209.0
73,0.6935613678313175,-0.36295643777643005,-0.36929449307366724,-209.0,-209.0
74,0.6900935609921609,-0.37901355051025987,-0.3694240805061551,-209.0,-209.0
75,0.6866430931872001,-0.41236177490937687,-0.3699890501693554,-209.0,-209.0
76,0.6832098777212641,-0.41481729729377487,-0.3705712351969453,-209.0,-209.0
77,0.6797938283326578,-0.3313665156460058,-0.3700686105873179,-209.0,-209.0
78,0.6763948591909945,-0.4353935424171134,-0.3708955084585811,-209.0,-209.0
79,0.6730128848950395,-0.3214753280202103,-0.3702777562031015,-209.0,-209.0
80,0.6696478204705644,-0.28017921743509666,-0.3691654285639903,-209.0,-209.0
81,0.6662995813682115,-0.29937944059940347,-0.3683143799302758,-209.0,-209.0
82,0.6629680834613705,-0.340507574751538,-0.3679793581811344,-209.0,-209.0
83,0.6596532430440636,-0.29127983710487343,-0.36706626864451225,-209.0,-209.0
84,0.6563549768288433,-0.3925635521301404,-0.36736623668551965,-209.0,-209.0
85,0.653073201944699,-0.35286560942757367,-0.36719762474065987,-209.0,-209.0
86,0.6498078359349755,-0.3793386676642408,-0.36733717695817225,-209.0,-209.0
87,0.6465587967553006,-0.30628690245822343,-0.3666434238388547,-209.0,-209.0
88,0.6433260027715241,-0.3953732095725822,-0.3669662304201325,-209.0,-209.0
89,0.6401093727576664,-0.4296617236007217,-0.36766284701102797,-209.0,-209.0
90,0.6369088258938781,-0.3296283781972863,-0.36724488581527254,-209.0,-209.0
91,0.6337242817644086,-0.27818151758319504,-0.3662768057257934,-209.0,-209.0
92,0.6305556603555866,-0.3074667136161563,-0.3656444391439694,-209.0,-209.0
93,0.6274028820538087,-0.45033499483034106,-0.366545402502335,-209.0,-209.0
94,0.6242658676435396,-0.3320875228190471,-0.36618268797935305,-209.0,-209.0
95,0.6211445383053219,-0.306398691409148,-0.3655599380150801,-209.0,-209.0
96,0.6180388156137953,-0.403897492333607,-0.36595517053382776,-209.0,-209.0
97,0.6149486215357263,-0.4104174102288816,-0.3664088668572467,-209.0,-209.0
98,0.6118738784280476,-0.3277476951192949,-0.36601834997100474,-209.0,-209.0
99,0.6088145090359074,-0.477120504926121,-0.36712937152055586,-209.0,-209.0
100,0.6057704364907278,-0.4986855929208259,-0.3684319083661031,-209.0,-209.0
101,0.6027415843082742,-0.3662291292552318,-0.36841031249246714,-209.0,-209.0
102,0.5997278763867329,-0.3616199126159507,-0.36834438628007377,-209.0,-209.0
103,0.5967292370047992,-0.38484630270286463,-0.3685030585533698,-209.0,-209.0
104,0.5937455908197752,-0.3689632821215022,-0.3685074416349711,-209.0,-209.0
105,0.5907768628656763,-0.38923896165482635,-0.36870302201251687,-209.0,-209.0
106,0.5878229785513479,-0.11304417806291606,-0.3663136870223337,-209.0,-209.0
107,0.5848838636585911,-0.45859546808917934,-0.3671681479581378,-209.0,-209.0
108,0.5819594443402982,-0.5046104806164321,-0.3684290867898653,-209.0,-209.0
109,0.5790496471185967,-0.46443167687316783,-0.3693018376088044,-209.0,-209.0
110,0.5761543988830038,-0.2942191390074076,-0.36862541690068373,-209.0,-209.0
111,0.5732736268885887,-0.5224262204561604,-0.3699986383610005,-209.0,-209.0
112,0.5704072587541458,-0.46098322936143554,-0.37080381173268584,-209.0,-209.0
113,0.567555222460375,-0.3590043583258172,-0.3707003077554326,-209.0,-209.0
114,0.5647174463480732,-0.41580756970845123,-0.3710925448158936,-209.0,-209.0
115,0.5618938591163328,-0.34539843944290805,-0.3708710439075058,-209.0,-209.0
116,0.5590843898207511,-0.3983367398783811,-0.3711057934457184,-209.0,-209.0
117,0.5562889678716474,-0.24327417188490374,-0.3700224746189319,-209.0,-209.0
118,0.5535075230322891,-0.5108506504799767,-0.3712059046681843,-209.0,-209.0
119,0.5507399854171277,-0.3940182130454949,-0.3713960072379952,-209.0,-209.0
120,0.547986285490042,-0.37019098492149727,-0.3713860483758754,-209.0,-209.0
121,0.5452463540625918,-0.38900905041779177,-0.3715304992122846,-209.0,-209.0
122,0.5425201222922789,-0.32366048401439423,-0.3711413120968546,-209.0,-209.0
123,0.5398075216808175,-0.5003599643634965,-0.3721833980022307,-209.0,-209.0
124,0.5371084840724134,-0.44208981540845865,-0.37274264934148055,-209.0,-209.0
125,0.5344229416520513,-0.3916629861088755,-0.3728928107443964,-209.0,-209.0
126,0.531750826943791,-0.49137935385013726,-0.3738257756507408,-209.0,-209.0
