episode,epsilon,score,average_score,total_reward,average_reward,Q_table_length
264,0.7679735396567061,-0.47367648014046954,-0.38830226091155173,-209.0,-208.21132075471698,53038
265,0.7672059499758557,-0.3282814556965537,-0.3880766187866833,-209.0,-208.21428571428572,53239
266,0.7664391275010192,-0.40107078708716715,-0.3881252860836889,-209.0,-208.21722846441946,53440
267,0.7656730714653739,-0.4239982266594742,-0.3882591403395687,-209.0,-208.22014925373134,53640
268,0.764907781102864,-0.3682451841595585,-0.38818473901547945,-209.0,-208.22304832713755,53841
269,0.764143255648199,-0.4919565276904683,-0.38856907897353493,-209.0,-208.22592592592594,54042
270,0.7633794943368531,-0.41883344501681447,-0.3886807556010009,-209.0,-208.22878228782287,54243
271,0.7626164964050653,-0.44703787823707175,-0.3888953038459865,-209.0,-208.2316176470588,54444
272,0.7618542610898376,-0.2853384795060271,-0.38851597481910016,-209.0,-208.23443223443223,54645
273,0.7610927876289343,-0.2997853612299448,-0.3881921404629354,-209.0,-208.23722627737226,54846
274,0.7603320752608821,-0.4227701151866343,-0.3883178785528397,-209.0,-208.24,55047
275,0.7595721232249685,-0.39681071895318487,-0.3883486497137106,-209.0,-208.2427536231884,55248
276,0.7588129307612413,-0.4220252176313909,-0.3884702257711751,-209.0,-208.24548736462094,55449
277,0.7580544971105083,-0.43312833704294423,-0.3886308664592031,-209.0,-208.24820143884892,55650
278,0.7572968215143355,-0.36050988207051526,-0.3885300744004623,-209.0,-208.25089605734766,55851
279,0.7565399032150474,-0.32096319528633577,-0.3882887641179118,-209.0,-208.25357142857143,56052
280,0.7557837414557255,-0.30432726958639167,-0.3879899687637071,-209.0,-208.25622775800713,56253
281,0.755028335480208,-0.3958600770801707,-0.3880178769492265,-209.0,-208.25886524822695,56454
282,0.754273684533089,-0.3294630587211109,-0.38781096946432153,-209.0,-208.26148409893992,56655
283,0.7535197878597172,-0.4465663979556032,-0.38801785477591055,-209.0,-208.26408450704224,56856
284,0.7527666447061963,-0.4779642941211422,-0.38833345631747274,-209.0,-208.26666666666668,57057
285,0.7520142543193826,-0.4226983902970626,-0.38845361342928947,-209.0,-208.26923076923077,57258
286,0.751262615946886,-0.38167733350201655,-0.38843000269783556,-209.0,-208.27177700348432,57459
287,0.750511728837068,-0.415554002382833,-0.3885241832522974,-209.0,-208.27430555555554,57660
288,0.7497615922390413,-0.33397412493175505,-0.3883354287252367,-209.0,-208.27681660899654,57861
289,0.7490122054026693,-0.4264820128562799,-0.3884669686705161,-209.0,-208.2793103448276,58062
290,0.7482635675785653,-0.340428937043337,-0.388301889524031,-209.0,-208.28178694158075,58263
291,0.747515678018091,-0.41078747233341845,-0.3883788949446111,-209.0,-208.28424657534248,58462
292,0.7467685359733571,-0.38404336364125885,-0.3883640979094461,-209.0,-208.2866894197952,58663
293,0.7460221406972215,-0.4125382245698049,-0.38844632283005953,-209.0,-208.2891156462585,58864
