episode,epsilon,score,average_score,total_reward,average_reward
36,0.8348931673187264,-0.3959610530906609,-0.3984174907881207,-209.0,-209.0
37,0.8307187014821328,-0.41463242174337583,-0.3988441994974695,-209.0,-209.0
38,0.8265651079747222,-0.337475938236379,-0.39727065433692876,-209.0,-209.0
39,0.8224322824348486,-0.4134012864643882,-0.39767392014011527,-209.0,-209.0
40,0.8183201210226743,-0.27406612018717774,-0.3946590957510192,-209.0,-209.0
41,0.8142285204175609,-0.36430725757918386,-0.3939364329374041,-209.0,-209.0
42,0.810157377815473,-0.3708096772084239,-0.39339860140882316,-209.0,-209.0
43,0.8061065909263957,-0.3767932174332606,-0.39302120631846943,-209.0,-209.0
44,0.8020760579717637,-0.32588837088430805,-0.3915293655310436,-209.0,-209.0
45,0.798065677681905,-0.49716408675172585,-0.39382577251410195,-209.0,-209.0
46,0.7940753492934954,-0.4069319867488257,-0.3941046281361174,-209.0,-209.0
47,0.7901049725470279,-0.415950248779955,-0.39455974523286397,-209.0,-209.0
48,0.7861544476842928,-0.4329880091979944,-0.39534399551786664,-209.0,-209.0
49,0.7822236754458713,-0.4569807474973518,-0.39657673055745635,-209.0,-209.0
50,0.778312557068642,-0.40412520733549845,-0.39672473990604534,-209.0,-209.0
51,0.7744209942832988,-0.426736498449711,-0.39730188910880815,-209.0,-209.0
52,0.7705488893118823,-0.43353314726124303,-0.3979854977531937,-209.0,-209.0
53,0.7666961448653229,-0.40794402737174357,-0.3981699149683521,-209.0,-209.0
54,0.7628626641409962,-0.4086628974761944,-0.39836069646849465,-209.0,-209.0
55,0.7590483508202912,-0.2700751081821548,-0.3960698823919529,-209.0,-209.0
56,0.7552531090661897,-0.34366802266740143,-0.39515055151959233,-209.0,-209.0
57,0.7514768435208588,-0.3977886834989651,-0.39519603655371943,-209.0,-209.0
58,0.7477194593032545,-0.37407222243195454,-0.39483800580589296,-209.0,-209.0
59,0.7439808620067382,-0.4204656599738154,-0.3952651333753583,-209.0,-209.0
60,0.7402609576967045,-0.36734247621572835,-0.3948073848973316,-209.0,-209.0
